"_tid","v","_vp","c","fid","fuid","mime","pr","set","u"
"56681133#AgADmikAAp_eqUs","кот cat котька кошка","кот","1702395555","CAACAgIAAxkBAAIae2V4fpEa_5XroOnAgiu0x5tvcYzRAAKaKQACn96pS2EZwpwE0CupMwQ","AgADmikAAp_eqUs","","","hihihi9999","56681133"
"56681133#AgADmikAAp_eqUs","котик","кот","1702398142","CAACAgIAAxkBAAIahGV4iJTv7MSRo80SUJtW5c4rrFLQAAKaKQACn96pS2EZwpwE0CupMwQ","AgADmikAAp_eqUs","","","hihihi9999","56681133"
"56681133#AgADmikAAp_eqUs","котька кошка котик","кот","1702398142","CAACAgIAAxkBAAIahGV4iJTv7MSRo80SUJtW5c4rrFLQAAKaKQACn96pS2EZwpwE0CupMwQ","AgADmikAAp_eqUs","","","hihihi9999","56681133"
"56681133#AgADmikAAp_eqUs","кошка котик","кош","1702398142","CAACAgIAAxkBAAIahGV4iJTv7MSRo80SUJtW5c4rrFLQAAKaKQACn96pS2EZwpwE0CupMwQ","AgADmikAAp_eqUs","","","hihihi9999","56681133"
"56681133#AgADmikAAp_eqUs","хочу черешню","хоч","1702398142","CAACAgIAAxkBAAIahGV4iJTv7MSRo80SUJtW5c4rrFLQAAKaKQACn96pS2EZwpwE0CupMwQ","AgADmikAAp_eqUs","","","hihihi9999","56681133"
"56681133#AgADmikAAp_eqUs","черешню","чер","1702398142","CAACAgIAAxkBAAIahGV4iJTv7MSRo80SUJtW5c4rrFLQAAKaKQACn96pS2EZwpwE0CupMwQ","AgADmikAAp_eqUs","","","hihihi9999","56681133"
"56681133#AgADmikAAp_eqUs","черешня","чер","1702398142","CAACAgIAAxkBAAIahGV4iJTv7MSRo80SUJtW5c4rrFLQAAKaKQACn96pS2EZwpwE0CupMwQ","AgADmikAAp_eqUs","","","hihihi9999","56681133"
"56681133#AgAD5AIAAqKK8Qc","лучший друг","луч","1700818033","CAACAgIAAxUAAWVdn8bO1S6vL3jZO8CmwxBmBOXxAALkAgACoorxB9aFlNhvns2XMwQ","AgAD5AIAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgAD5AIAAqKK8Qc","мой самый лучший дру","мой","1700818033","CAACAgIAAxUAAWVdn8bO1S6vL3jZO8CmwxBmBOXxAALkAgACoorxB9aFlNhvns2XMwQ","AgAD5AIAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgAD5AIAAqKK8Qc","одноклассники","одн","1700818033","CAACAgIAAxUAAWVdn8bO1S6vL3jZO8CmwxBmBOXxAALkAgACoorxB9aFlNhvns2XMwQ","AgAD5AIAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgAD5AIAAqKK8Qc","самый лучший друг","сам","1700818033","CAACAgIAAxUAAWVdn8bO1S6vL3jZO8CmwxBmBOXxAALkAgACoorxB9aFlNhvns2XMwQ","AgAD5AIAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgAD5AIAAqKK8Qc","""ты мой самый лучший ""","""ты ""","1700818033","CAACAgIAAxUAAWVdn8bO1S6vL3jZO8CmwxBmBOXxAALkAgACoorxB9aFlNhvns2XMwQ","AgAD5AIAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADNhYAAnJroEs","машет привет","маш","1700762026","CAACAgIAAxUAAWVeWnONf3jVWvAzb6KE9OszzkpcAAI2FgACcmugS6XaTV2HP2QpMwQ","AgADNhYAAnJroEs","","","Utya3D","56681133"
"56681133#AgADNhYAAnJroEs","привет","при","1700762025","CAACAgIAAxUAAWVeWnONf3jVWvAzb6KE9OszzkpcAAI2FgACcmugS6XaTV2HP2QpMwQ","AgADNhYAAnJroEs","","","Utya3D","56681133"
"56681133#AgADNhYAAnJroEs","утка машет привет","утк","1700762027","CAACAgIAAxUAAWVeWnONf3jVWvAzb6KE9OszzkpcAAI2FgACcmugS6XaTV2HP2QpMwQ","AgADNhYAAnJroEs","","","Utya3D","56681133"
"427968871#AgADLFQAAlzc2Ug","friend","fri","1721407489","CAACAgIAAxkDAAIh_Waal-Vgmw4pmQrLyRcxLxSnlVKVAAIsVAACXNzZSFocKz-Fc727NQQ","AgADLFQAAlzc2Ug","","","","427968871"
"427968871#AgADLFQAAlzc2Ug","друг","дру","1721407489","CAACAgIAAxkDAAIh_Waal-Vgmw4pmQrLyRcxLxSnlVKVAAIsVAACXNzZSFocKz-Fc727NQQ","AgADLFQAAlzc2Ug","","","","427968871"
"427968871#AgADLFQAAlzc2Ug","миша","миш","1721407489","CAACAgIAAxkDAAIh_Waal-Vgmw4pmQrLyRcxLxSnlVKVAAIsVAACXNzZSFocKz-Fc727NQQ","AgADLFQAAlzc2Ug","","","","427968871"
"1909886542#AgADahUAAjLViVU","bandhine bdsm chod f","ban","1739646091","CgACAgUAAxkBAAIlJWew5GyX5SoBJnvBxTvGHEHrEZRIAAJqFQACMtWJVX8DtXQ5lNvuNgQ","AgADahUAAjLViVU","1","","","1909886542"
"1909886542#AgADahUAAjLViVU","bdsm chod fuck hard","bds","1739646091","CgACAgUAAxkBAAIlJWew5GyX5SoBJnvBxTvGHEHrEZRIAAJqFQACMtWJVX8DtXQ5lNvuNgQ","AgADahUAAjLViVU","1","","","1909886542"
"1909886542#AgADahUAAjLViVU","chod fuck hard","cho","1739646091","CgACAgUAAxkBAAIlJWew5GyX5SoBJnvBxTvGHEHrEZRIAAJqFQACMtWJVX8DtXQ5lNvuNgQ","AgADahUAAjLViVU","1","","","1909886542"
"1909886542#AgADahUAAjLViVU","fuck hard","fuc","1739646091","CgACAgUAAxkBAAIlJWew5GyX5SoBJnvBxTvGHEHrEZRIAAJqFQACMtWJVX8DtXQ5lNvuNgQ","AgADahUAAjLViVU","1","","","1909886542"
"1909886542#AgADahUAAjLViVU","hardcore modhu bandh","har","1739646091","CgACAgUAAxkBAAIlJWew5GyX5SoBJnvBxTvGHEHrEZRIAAJqFQACMtWJVX8DtXQ5lNvuNgQ","AgADahUAAjLViVU","1","","","1909886542"
"1909886542#AgADahUAAjLViVU","""modhu bandhine bdsm ""","mod","1739646091","CgACAgUAAxkBAAIlJWew5GyX5SoBJnvBxTvGHEHrEZRIAAJqFQACMtWJVX8DtXQ5lNvuNgQ","AgADahUAAjLViVU","1","","","1909886542"
"56681133#AgAEGgACiGNRSQ","люблю","люб","1700769441","CAACAgIAAxUAAWVfqtVhNk-FHwo1LhllAyEvNGlHAAMaAAKIY1FJXFif-p7koo4zBA","AgAEGgACiGNRSQ","","","ukrainianplease","56681133"
"56681133#AgAEGgACiGNRSQ","по фактам","""по ""","1700769441","CAACAgIAAxUAAWVfqtVhNk-FHwo1LhllAyEvNGlHAAMaAAKIY1FJXFif-p7koo4zBA","AgAEGgACiGNRSQ","","","ukrainianplease","56681133"
"56681133#AgAEGgACiGNRSQ","розніс по фактам","роз","1700769441","CAACAgIAAxUAAWVfqtVhNk-FHwo1LhllAyEvNGlHAAMaAAKIY1FJXFif-p7koo4zBA","AgAEGgACiGNRSQ","","","ukrainianplease","56681133"
"56681133#AgAEGgACiGNRSQ","фактам","фак","1700769441","CAACAgIAAxUAAWVfqtVhNk-FHwo1LhllAyEvNGlHAAMaAAKIY1FJXFif-p7koo4zBA","AgAEGgACiGNRSQ","","","ukrainianplease","56681133"
"56681133#AgADAgMAAqKK8Qc","бы извини","""бы ""","1700820100","CAACAgIAAxUAAWVdn8bwwVelq6duJt49sVfZYSz7AAICAwACoorxBw7JyJc4r6VRMwQ","AgADAgMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADAgMAAqKK8Qc","все что бы извини","все","1700820100","CAACAgIAAxUAAWVdn8bwwVelq6duJt49sVfZYSz7AAICAwACoorxBw7JyJc4r6VRMwQ","AgADAgMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADAgMAAqKK8Qc","за все что бы извини","""за ""","1700820100","CAACAgIAAxUAAWVdn8bwwVelq6duJt49sVfZYSz7AAICAwACoorxBw7JyJc4r6VRMwQ","AgADAgMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADAgMAAqKK8Qc","извини","изв","1700820100","CAACAgIAAxUAAWVdn8bwwVelq6duJt49sVfZYSz7AAICAwACoorxBw7JyJc4r6VRMwQ","AgADAgMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADAgMAAqKK8Qc","меня за все что бы и","мен","1700820100","CAACAgIAAxUAAWVdn8bwwVelq6duJt49sVfZYSz7AAICAwACoorxBw7JyJc4r6VRMwQ","AgADAgMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADAgMAAqKK8Qc","одноклассники прости","одн","1700820100","CAACAgIAAxUAAWVdn8bwwVelq6duJt49sVfZYSz7AAICAwACoorxBw7JyJc4r6VRMwQ","AgADAgMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADAgMAAqKK8Qc","прости меня за все ч","про","1700820100","CAACAgIAAxUAAWVdn8bwwVelq6duJt49sVfZYSz7AAICAwACoorxBw7JyJc4r6VRMwQ","AgADAgMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADAgMAAqKK8Qc","что бы извини","что","1700820100","CAACAgIAAxUAAWVdn8bwwVelq6duJt49sVfZYSz7AAICAwACoorxBw7JyJc4r6VRMwQ","AgADAgMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADoxUAAgtveUg","нормисы","нор","1700767443","CAACAgIAAxUAAWVfpXeVo2SgkaBwxR4QSdARHNlnAAKjFQACC295SAbmilG2z6U2MwQ","AgADoxUAAgtveUg","","","gifiYaroslavaVizhdia_by_fStikBot","56681133"
"56681133#AgADoxUAAgtveUg","норміси","нор","1700767443","CAACAgIAAxUAAWVfpXeVo2SgkaBwxR4QSdARHNlnAAKjFQACC295SAbmilG2z6U2MwQ","AgADoxUAAgtveUg","","","gifiYaroslavaVizhdia_by_fStikBot","56681133"
"56681133#AgADuQ0AAsZRxhU","eats","eat","1700762029","CAACAgUAAxUAAWVc1FzdIMYlSK7CrnzKj78rTmJXAAK5DQACxlHGFRj-msi_XON3MwQ","AgADuQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADuQ0AAsZRxhU","shiba eats","shi","1700762028","CAACAgUAAxUAAWVc1FzdIMYlSK7CrnzKj78rTmJXAAK5DQACxlHGFRj-msi_XON3MwQ","AgADuQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADuQ0AAsZRxhU","кушает","куш","1700762030","CAACAgUAAxUAAWVc1FzdIMYlSK7CrnzKj78rTmJXAAK5DQACxlHGFRj-msi_XON3MwQ","AgADuQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADuQ0AAsZRxhU","шиба кушает","шиб","1700762031","CAACAgUAAxUAAWVc1FzdIMYlSK7CrnzKj78rTmJXAAK5DQACxlHGFRj-msi_XON3MwQ","AgADuQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADEgADLNzcLA","asuka","asu","1700762032","CAACAgIAAxUAAWVeJ0WKicjIDQ7HNfm_NTKbVsQCAAISAAMs3NwsirmJEJuIZ-gzBA","AgADEgADLNzcLA","","","Asochka","56681133"
"56681133#AgADEgADLNzcLA","аска","аск","1700762034","CAACAgIAAxUAAWVeJ0WKicjIDQ7HNfm_NTKbVsQCAAISAAMs3NwsirmJEJuIZ-gzBA","AgADEgADLNzcLA","","","Asochka","56681133"
"56681133#AgADEgADLNzcLA","асука","асу","1700762035","CAACAgIAAxUAAWVeJ0WKicjIDQ7HNfm_NTKbVsQCAAISAAMs3NwsirmJEJuIZ-gzBA","AgADEgADLNzcLA","","","Asochka","56681133"
"56681133#AgADEgADLNzcLA","толстая аска","тол","1700762033","CAACAgIAAxUAAWVeJ0WKicjIDQ7HNfm_NTKbVsQCAAISAAMs3NwsirmJEJuIZ-gzBA","AgADEgADLNzcLA","","","Asochka","56681133"
"56681133#AgAD8ikAAvnMOEg","вещи говоришь","вещ","1718870409","CAACAgIAAxUAAWZz4UNzqjRJtgK8HRDJGV7u5mevAALyKQAC-cw4SFOLyv-bnEZxNQQ","AgAD8ikAAvnMOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgAD8ikAAvnMOEg","говоришь","гов","1718870409","CAACAgIAAxUAAWZz4UNzqjRJtgK8HRDJGV7u5mevAALyKQAC-cw4SFOLyv-bnEZxNQQ","AgAD8ikAAvnMOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgAD8ikAAvnMOEg","мавпа","мав","1718870409","CAACAgIAAxUAAWZz4UNzqjRJtgK8HRDJGV7u5mevAALyKQAC-cw4SFOLyv-bnEZxNQQ","AgAD8ikAAvnMOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgAD8ikAAvnMOEg","мудрые вещи говоришь","муд","1718870409","CAACAgIAAxUAAWZz4UNzqjRJtgK8HRDJGV7u5mevAALyKQAC-cw4SFOLyv-bnEZxNQQ","AgAD8ikAAvnMOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgAD8ikAAvnMOEg","по сути ты мудрые ве","""по ""","1718870409","CAACAgIAAxUAAWZz4UNzqjRJtgK8HRDJGV7u5mevAALyKQAC-cw4SFOLyv-bnEZxNQQ","AgAD8ikAAvnMOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgAD8ikAAvnMOEg","""сути ты мудрые вещи ""","сут","1718870409","CAACAgIAAxUAAWZz4UNzqjRJtgK8HRDJGV7u5mevAALyKQAC-cw4SFOLyv-bnEZxNQQ","AgAD8ikAAvnMOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgAD8ikAAvnMOEg","ты мудрые вещи говор","""ты ""","1718870409","CAACAgIAAxUAAWZz4UNzqjRJtgK8HRDJGV7u5mevAALyKQAC-cw4SFOLyv-bnEZxNQQ","AgAD8ikAAvnMOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgAD8DgAAmO0iUk","гади","гад","1719579954","CgACAgIAAxkBAAIhS2Z-tSSNUKATohPp7Fq2RB9WL2RNAALwOAACY7SJSTq_Um3bdmExNQQ","AgAD8DgAAmO0iUk","1","","","56681133"
"56681133#AgAD8DgAAmO0iUk","запропагандуєте мене","зап","1719579954","CgACAgIAAxkBAAIhS2Z-tSSNUKATohPp7Fq2RB9WL2RNAALwOAACY7SJSTq_Um3bdmExNQQ","AgAD8DgAAmO0iUk","1","","","56681133"
"56681133#AgAD8DgAAmO0iUk","мене гади","мен","1719579954","CgACAgIAAxkBAAIhS2Z-tSSNUKATohPp7Fq2RB9WL2RNAALwOAACY7SJSTq_Um3bdmExNQQ","AgAD8DgAAmO0iUk","1","","","56681133"
"56681133#AgAD8DgAAmO0iUk","не запропагандуєте м","""не ""","1719579954","CgACAgIAAxkBAAIhS2Z-tSSNUKATohPp7Fq2RB9WL2RNAALwOAACY7SJSTq_Um3bdmExNQQ","AgAD8DgAAmO0iUk","1","","","56681133"
"56681133#AgAD8DgAAmO0iUk","пропаганда","про","1719579954","CgACAgIAAxkBAAIhS2Z-tSSNUKATohPp7Fq2RB9WL2RNAALwOAACY7SJSTq_Um3bdmExNQQ","AgAD8DgAAmO0iUk","1","","","56681133"
"56681133#AgADCgADkp8eEQ","котик отстань","кот","1700899574","CAACAgIAAxUAAWVhqqhzPDWnbR3ugURT1WtMrRV5AAIKAAOSnx4Riij8GIv-8RczBA","AgADCgADkp8eEQ","","","Catkus","56681133"
"56681133#AgADCgADkp8eEQ","отстань","отс","1700899574","CAACAgIAAxUAAWVhqqhzPDWnbR3ugURT1WtMrRV5AAIKAAOSnx4Riij8GIv-8RczBA","AgADCgADkp8eEQ","","","Catkus","56681133"
"427968871#AgADTDsAAkj4AAFK","вмер","вме","1700762039","CAACAgIAAxkBAAIEwWVeG2SM8WuOXQNOdXa5X91QMvAHAAJMOwACSPgAAUrEL70Rs3AU6DME","AgADTDsAAkj4AAFK","","","TheRing","427968871"
"427968871#AgADTDsAAkj4AAFK","крінж","крі","1700762038","CAACAgIAAxkBAAIEwWVeG2SM8WuOXQNOdXa5X91QMvAHAAJMOwACSPgAAUrEL70Rs3AU6DME","AgADTDsAAkj4AAFK","","","TheRing","427968871"
"427968871#AgADTDsAAkj4AAFK","помер","пом","1700762037","CAACAgIAAxkBAAIEwWVeG2SM8WuOXQNOdXa5X91QMvAHAAJMOwACSPgAAUrEL70Rs3AU6DME","AgADTDsAAkj4AAFK","","","TheRing","427968871"
"56681133#AgADwRIAAns-kUg","кот покерфейс","кот","1700824973","CAACAgIAAxUAAWVghoxuuio77718QCROkXDgTHcqAALBEgACez6RSOUY6AkIp4LFMwQ","AgADwRIAAns-kUg","","","strangesticks_by_fStikBot","56681133"
"56681133#AgADwRIAAns-kUg","кіт покерфейс","кіт","1700824973","CAACAgIAAxUAAWVghoxuuio77718QCROkXDgTHcqAALBEgACez6RSOUY6AkIp4LFMwQ","AgADwRIAAns-kUg","","","strangesticks_by_fStikBot","56681133"
"56681133#AgADwRIAAns-kUg","покерфейс","пок","1700824973","CAACAgIAAxUAAWVghoxuuio77718QCROkXDgTHcqAALBEgACez6RSOUY6AkIp4LFMwQ","AgADwRIAAns-kUg","","","strangesticks_by_fStikBot","56681133"
"56681133#AgAD2lAAAgPP6Uo","ai talking","""ai ""","1725794125","CAACAgIAAxkDAAIjWWbdh0ndJAgP0GD_dNmGB8np1kstAALaUAACA8_pSvJqWjV3oeC3NgQ","AgAD2lAAAgPP6Uo","","","","56681133"
"56681133#AgAD2lAAAgPP6Uo","chatgpt talking","cha","1725794125","CAACAgIAAxkDAAIjWWbdh0ndJAgP0GD_dNmGB8np1kstAALaUAACA8_pSvJqWjV3oeC3NgQ","AgAD2lAAAgPP6Uo","","","","56681133"
"56681133#AgAD2lAAAgPP6Uo","llm talking","llm","1725794125","CAACAgIAAxkDAAIjWWbdh0ndJAgP0GD_dNmGB8np1kstAALaUAACA8_pSvJqWjV3oeC3NgQ","AgAD2lAAAgPP6Uo","","","","56681133"
"56681133#AgAD2lAAAgPP6Uo","talking","tal","1725794125","CAACAgIAAxkDAAIjWWbdh0ndJAgP0GD_dNmGB8np1kstAALaUAACA8_pSvJqWjV3oeC3NgQ","AgAD2lAAAgPP6Uo","","","","56681133"
"56681133#AgADCkEAAlobIUo","огида оляua оляюа","оги","1709926158","CgACAgIAAxkBAAIdLmXrZwNn8iyaIT8YF57suRuwEW_tAAIKQQACWhshSvdha5_13B6lNAQ","AgADCkEAAlobIUo","1","","","56681133"
"56681133#AgADCkEAAlobIUo","оляua оляюа","оля","1709926158","CgACAgIAAxkBAAIdLmXrZwNn8iyaIT8YF57suRuwEW_tAAIKQQACWhshSvdha5_13B6lNAQ","AgADCkEAAlobIUo","1","","","56681133"
"56681133#AgADCkEAAlobIUo","оляюа","оля","1709926158","CgACAgIAAxkBAAIdLmXrZwNn8iyaIT8YF57suRuwEW_tAAIKQQACWhshSvdha5_13B6lNAQ","AgADCkEAAlobIUo","1","","","56681133"
"56681133#AgAD8xMAAgWCgEs","1984","198","1700762041","CAACAgIAAxkBAAMUZVzO5pifMy0Kpt5xI41q8lzX0gsAAvMTAAIFgoBLmwQvzy47cOEzBA","AgAD8xMAAgWCgEs","","","fiftyfourforever","56681133"
"56681133#AgAD8xMAAgWCgEs","literally 1984","lit","1700762040","CAACAgIAAxkBAAMUZVzO5pifMy0Kpt5xI41q8lzX0gsAAvMTAAIFgoBLmwQvzy47cOEzBA","AgAD8xMAAgWCgEs","","","fiftyfourforever","56681133"
"56681133#AgADOgADPqecCg","в инвалидной коляске","в и","1700762045","CAACAgIAAxkBAANXZVzWvuVRQYKUEr4gC9rOg1npPmcAAjoAAz6nnApb3O1SuMW64TME","AgADOgADPqecCg","","","OldFiftyfour","56681133"
"56681133#AgADOgADPqecCg","инвалид","инв","1700762043","CAACAgIAAxkBAANXZVzWvuVRQYKUEr4gC9rOg1npPmcAAjoAAz6nnApb3O1SuMW64TME","AgADOgADPqecCg","","","OldFiftyfour","56681133"
"56681133#AgADOgADPqecCg","инвалидной коляске","инв","1700762044","CAACAgIAAxkBAANXZVzWvuVRQYKUEr4gC9rOg1npPmcAAjoAAz6nnApb3O1SuMW64TME","AgADOgADPqecCg","","","OldFiftyfour","56681133"
"56681133#AgADOgADPqecCg","кот в инвалидной кол","кот","1700762046","CAACAgIAAxkBAANXZVzWvuVRQYKUEr4gC9rOg1npPmcAAjoAAz6nnApb3O1SuMW64TME","AgADOgADPqecCg","","","OldFiftyfour","56681133"
"56681133#AgADOgADPqecCg","кот инвалид","кот","1700762042","CAACAgIAAxkBAANXZVzWvuVRQYKUEr4gC9rOg1npPmcAAjoAAz6nnApb3O1SuMW64TME","AgADOgADPqecCg","","","OldFiftyfour","56681133"
"56681133#AgADGwgAAkVRkw4","жизнь","жиз","1700762051","CAACAgIAAxUAAWVc1749j8EeBjwOOgO6ihsqBpB9AAIbCAACRVGTDm7C2EV27HtjMwQ","AgADGwgAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADGwgAAkVRkw4","как твоя жизнь","как","1700762050","CAACAgIAAxUAAWVc1749j8EeBjwOOgO6ihsqBpB9AAIbCAACRVGTDm7C2EV27HtjMwQ","AgADGwgAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADGwgAAkVRkw4","ну рассказывай как т","""ну ""","1700762048","CAACAgIAAxUAAWVc1749j8EeBjwOOgO6ihsqBpB9AAIbCAACRVGTDm7C2EV27HtjMwQ","AgADGwgAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADGwgAAkVRkw4","рассказывай как твоя","рас","1700762049","CAACAgIAAxUAAWVc1749j8EeBjwOOgO6ihsqBpB9AAIbCAACRVGTDm7C2EV27HtjMwQ","AgADGwgAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADGwgAAkVRkw4","твоя жизнь","тво","1700762047","CAACAgIAAxUAAWVc1749j8EeBjwOOgO6ihsqBpB9AAIbCAACRVGTDm7C2EV27HtjMwQ","AgADGwgAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADBwADPqecCg","валентин","#56681133","1704735680","CAACAgIAAxUAAWWa_ZFg0M8WmNjqJcmHInSBbFI8AAIHAAM-p5wKE-paDvu_mj40BA","AgADBwADPqecCg","","true","Donbrella","56681133"
"56681133#AgADBwADPqecCg","скучаю валентин","#56681133","1704735680","CAACAgIAAxUAAWWa_ZFg0M8WmNjqJcmHInSBbFI8AAIHAAM-p5wKE-paDvu_mj40BA","AgADBwADPqecCg","","true","Donbrella","56681133"
"56681133#AgADVRsAAstCYUs","ипсо работает","ипс","1719579887","CgACAgIAAxkBAAIhP2Z-tOdL3EGIQBf96XmA5yxdb_o-AAJVGwACy0JhSx9fZjNebGqBNQQ","AgADVRsAAstCYUs","1","","","56681133"
"56681133#AgADVRsAAstCYUs","працює","пра","1719579887","CgACAgIAAxkBAAIhP2Z-tOdL3EGIQBf96XmA5yxdb_o-AAJVGwACy0JhSx9fZjNebGqBNQQ","AgADVRsAAstCYUs","1","","","56681133"
"56681133#AgADVRsAAstCYUs","работает","раб","1719579887","CgACAgIAAxkBAAIhP2Z-tOdL3EGIQBf96XmA5yxdb_o-AAJVGwACy0JhSx9fZjNebGqBNQQ","AgADVRsAAstCYUs","1","","","56681133"
"56681133#AgADVRsAAstCYUs","іпсо працює","іпс","1719579887","CgACAgIAAxkBAAIhP2Z-tOdL3EGIQBf96XmA5yxdb_o-AAJVGwACy0JhSx9fZjNebGqBNQQ","AgADVRsAAstCYUs","1","","","56681133"
"56681133#AgADOksAAkzloUo","михайло миша","#56681133","1716805445","CgACAgIAAxkBAAIgFWZUXyl_b4b2zY_4-iMcopt3E0e6AAI6SwACTOWhSnq6oiauTOZJNQQ","AgADOksAAkzloUo","1","true","","56681133"
"56681133#AgADOksAAkzloUo","миша","#56681133","1716805445","CgACAgIAAxkBAAIgFWZUXyl_b4b2zY_4-iMcopt3E0e6AAI6SwACTOWhSnq6oiauTOZJNQQ","AgADOksAAkzloUo","1","true","","56681133"
"56681133#AgADOksAAkzloUo","міша михайло миша","#56681133","1716805445","CgACAgIAAxkBAAIgFWZUXyl_b4b2zY_4-iMcopt3E0e6AAI6SwACTOWhSnq6oiauTOZJNQQ","AgADOksAAkzloUo","1","true","","56681133"
"56681133#AgADhSIAAt5WGUk","день испорчен","ден","1700816906","CAACAgIAAxUAAWVfsQJU4B9SkdqOH1i0cwvgnTbzAAKFIgAC3lYZST4-h3TLOyauMwQ","AgADhSIAAt5WGUk","","","ILoveKokomimainee","56681133"
"56681133#AgADhSIAAt5WGUk","испорчен","исп","1700816906","CAACAgIAAxUAAWVfsQJU4B9SkdqOH1i0cwvgnTbzAAKFIgAC3lYZST4-h3TLOyauMwQ","AgADhSIAAt5WGUk","","","ILoveKokomimainee","56681133"
"56681133#AgADhSIAAt5WGUk","мужика день испорчен","муж","1700816906","CAACAgIAAxUAAWVfsQJU4B9SkdqOH1i0cwvgnTbzAAKFIgAC3lYZST4-h3TLOyauMwQ","AgADhSIAAt5WGUk","","","ILoveKokomimainee","56681133"
"56681133#AgADhSIAAt5WGUk","мужло","муж","1700816906","CAACAgIAAxUAAWVfsQJU4B9SkdqOH1i0cwvgnTbzAAKFIgAC3lYZST4-h3TLOyauMwQ","AgADhSIAAt5WGUk","","","ILoveKokomimainee","56681133"
"56681133#AgADhSIAAt5WGUk","""увидела мужика день ""","уви","1700816906","CAACAgIAAxUAAWVfsQJU4B9SkdqOH1i0cwvgnTbzAAKFIgAC3lYZST4-h3TLOyauMwQ","AgADhSIAAt5WGUk","","","ILoveKokomimainee","56681133"
"56681133#AgAD0AADjAJARw","chikita","chi","1700829928","CAACAgEAAxUAAWVgmriaNMZ-ROY2DXrlrjA-qMirAALQAAOMAkBHzNPEe7NzHVEzBA","AgAD0AADjAJARw","","","Rei_Chiquita","56681133"
"56681133#AgAD0AADjAJARw","чикита","чик","1700829928","CAACAgEAAxUAAWVgmriaNMZ-ROY2DXrlrjA-qMirAALQAAOMAkBHzNPEe7NzHVEzBA","AgAD0AADjAJARw","","","Rei_Chiquita","56681133"
"56681133#AgAD0AADjAJARw","чікіта","чік","1700829928","CAACAgEAAxUAAWVgmriaNMZ-ROY2DXrlrjA-qMirAALQAAOMAkBHzNPEe7NzHVEzBA","AgAD0AADjAJARw","","","Rei_Chiquita","56681133"
"7283618606#AgAD3AQAAspLsUc","tietie","#7283618606","1724070193","CAACAgEAAxUAAWbDONh4cmKCvAz5Ghg7E8sM3JydAALcBAACykuxR_ycAXsrqmyyNQQ","AgAD3AQAAspLsUc","","true","pa_iEYwLYkzrTLVodluIgyc_by_SigStick22Bot","7283618606"
"56681133#AgADNEEAAoEr0Eg","disabled","dis","1712950917","CAACAgIAAxkDAAIfXGYZjnXDqC3fy0RrK-Egfb3P_XaZAAI0QQACgSvQSIoBKWGKZe03NAQ","AgADNEEAAoEr0Eg","","","","56681133"
"56681133#AgADNEEAAoEr0Eg","""дед забрал колесо у ""","дед","1712950917","CAACAgIAAxkDAAIfXGYZjnXDqC3fy0RrK-Egfb3P_XaZAAI0QQACgSvQSIoBKWGKZe03NAQ","AgADNEEAAoEr0Eg","","","","56681133"
"56681133#AgADNEEAAoEr0Eg","забрал колесо у инва","заб","1712950917","CAACAgIAAxkDAAIfXGYZjnXDqC3fy0RrK-Egfb3P_XaZAAI0QQACgSvQSIoBKWGKZe03NAQ","AgADNEEAAoEr0Eg","","","","56681133"
"56681133#AgADNEEAAoEr0Eg","инвалида","инв","1712950917","CAACAgIAAxkDAAIfXGYZjnXDqC3fy0RrK-Egfb3P_XaZAAI0QQACgSvQSIoBKWGKZe03NAQ","AgADNEEAAoEr0Eg","","","","56681133"
